"PROD_EST","COBERTURA","ANIO","ID_MES","MARCA","MODELO","TIPO","SEGMENTO","ORIGEN","ID_PAIS_ORIGEN","UNI_VEH"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","General Motors","Trax","Camiones ligeros","SUV's","NACIONAL",1,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","General Motors","Verano","Automóviles","De Lujo","IMPORTADO",66,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","General Motors","Volt 4 Ptas.","Automóviles","Subcompactos","IMPORTADO",66,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","General Motors","Xt4 Suv","Camiones ligeros","SUV's","IMPORTADO",66,5
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","General Motors","XT5 SUV","Camiones ligeros","SUV's","IMPORTADO",66,6
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","General Motors","Yukon Suv","Camiones ligeros","SUV's","IMPORTADO",66,51
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","General Motors","Yukon XL","Camiones ligeros","SUV's","IMPORTADO",66,73
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Honda","Accord-","Automóviles","De Lujo","IMPORTADO",66,10
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Honda","BR-V","Camiones ligeros","SUV's","IMPORTADO",214,244
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Honda","Civic","Automóviles","Compactos","IMPORTADO",66,652
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Honda","CR-V","Camiones ligeros","SUV's","IMPORTADO",66,421
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Honda","Fit-","Automóviles","Subcompactos","NACIONAL",1,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Honda","Honda City","Automóviles","Compactos","IMPORTADO",31,820
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Honda","Honda Pilot","Camiones ligeros","SUV's","IMPORTADO",66,54
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Honda","HR-V-","Camiones ligeros","SUV's","NACIONAL",1,1013
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Honda","Insight Hybrid","Automóviles","Compactos","IMPORTADO",66,24
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Honda","Odyssey","Camiones ligeros","Minivans","IMPORTADO",40,25
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Hyundai","Accent Hatchback","Automóviles","Subcompactos","NACIONAL",1,90
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Hyundai","Accent Sedan","Automóviles","Subcompactos","NACIONAL",1,82
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Hyundai","Creta","Camiones ligeros","SUV's","IMPORTADO",95,526
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Hyundai","Elantra","Automóviles","Compactos","IMPORTADO",66,77
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Hyundai","Genesis","Automóviles","De Lujo","IMPORTADO",48,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Hyundai","Grand I10","Automóviles","Subcompactos","IMPORTADO",95,422
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Hyundai","Grand I10 Sedán","Automóviles","Subcompactos","IMPORTADO",95,836
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Hyundai","Ioniq","Automóviles","Compactos","IMPORTADO",48,4
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Hyundai","IX35","Camiones ligeros","SUV's","IMPORTADO",184,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Hyundai","Santa Fe","Camiones ligeros","SUV's","IMPORTADO",66,10
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Hyundai","Santa FE 7 P","Camiones ligeros","SUV's","IMPORTADO",48,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Hyundai","Sonata","Automóviles","Compactos","IMPORTADO",66,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Hyundai","Starex","Camiones ligeros","Minivans","IMPORTADO",48,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Hyundai","Tucson","Camiones ligeros","SUV's","IMPORTADO",184,148
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Hyundai","Veloster","Automóviles","Deportivos","IMPORTADO",48,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Infiniti","Infiniti","Automóviles","De Lujo","IMPORTADO",126,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Infiniti","QX30","Automóviles","De Lujo","IMPORTADO",181,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Infiniti","QX50","Camiones ligeros","SUV's","NACIONAL",1,16
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Infiniti","QX60","Camiones ligeros","SUV's","IMPORTADO",126,18
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Infiniti","QX70","Camiones ligeros","SUV's","IMPORTADO",126,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Infiniti","QX80","Camiones ligeros","SUV's","IMPORTADO",126,10
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Infiniti","Q50","Automóviles","De Lujo","IMPORTADO",126,5
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Infiniti","Q60","Automóviles","De Lujo","IMPORTADO",126,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Infiniti","Q70","Automóviles","De Lujo","IMPORTADO",126,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Isuzu","ELF 200","Camiones ligeros","Pick Ups","IMPORTADO",126,17
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Isuzu","ELF 300","Camiones ligeros","Pick Ups","IMPORTADO",126,4
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Isuzu","ELF100","Camiones ligeros","Pick Ups","IMPORTADO",126,6
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","JAC","E Sei 2","Camiones ligeros","SUV's","NACIONAL",1,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","JAC","E Sei 4","Camiones ligeros","SUV's","NACIONAL",1,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","JAC","E SUNRAY","Camiones ligeros","Minivans","NACIONAL",1,5
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","JAC","E X350","Camiones ligeros","Pick Ups","NACIONAL",1,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","JAC","Frison","Camiones ligeros","Pick Ups","NACIONAL",1,231
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","JAC","GML X150 EV","Camiones ligeros","Pick Ups","NACIONAL",1,30
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","JAC","J4","Automóviles","Subcompactos","NACIONAL",1,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","JAC","J7","Automóviles","Compactos","NACIONAL",1,162
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","JAC","Sei2","Camiones ligeros","SUV's","NACIONAL",1,117
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","JAC","Sei3","Camiones ligeros","SUV's","NACIONAL",1,60
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","JAC","Sei4","Camiones ligeros","SUV's","NACIONAL",1,103
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","JAC","Sei7","Camiones ligeros","SUV's","NACIONAL",1,0
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","JAC","SEI7 PRO","Camiones ligeros","SUV's","NACIONAL",1,26
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","JAC","SUNRAY","Camiones ligeros","Minivans","NACIONAL",1,19
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","JAC","X 200","Camiones ligeros","Pick Ups","NACIONAL",1,33
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","JAC","X250","Camiones ligeros","Pick Ups","NACIONAL",1,2
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","JAC","X350","Camiones ligeros","Pick Ups","NACIONAL",1,11
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Jaguar","E-Pace","Automóviles","De Lujo","IMPORTADO",181,2
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Jaguar","F-Pace","Automóviles","De Lujo","IMPORTADO",181,3
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","KIA","Forte-","Automóviles","Compactos","NACIONAL",1,1430
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","KIA","Forte Hatchback","Automóviles","Compactos","IMPORTADO",48,186
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","KIA","KIA Niro","Camiones ligeros","SUV's","IMPORTADO",48,106
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","KIA","Kia Río Hatchback-","Automóviles","Subcompactos","NACIONAL",1,964
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","KIA","KIA Río Sedan-","Automóviles","Subcompactos","NACIONAL",1,1797
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","KIA","Seltos","Camiones ligeros","SUV's","IMPORTADO",95,1199
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","KIA","Sorento","Camiones ligeros","SUV's","IMPORTADO",66,110
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","KIA","Soul","Camiones ligeros","SUV's","IMPORTADO",48,549
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","KIA","SPORTAGE","Camiones ligeros","SUV's","IMPORTADO",48,688
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","KIA","Stinger","Automóviles","De Lujo","IMPORTADO",48,10
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Land Rover","Defender","Camiones ligeros","SUV's","IMPORTADO",181,6
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Land Rover","Discovery","Automóviles","De Lujo","IMPORTADO",181,2
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Land Rover","Discovery Sport","Automóviles","De Lujo","IMPORTADO",181,7
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Land Rover","Range Rover","Automóviles","De Lujo","IMPORTADO",181,1
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Land Rover","Range Rover Evoque","Automóviles","De Lujo","IMPORTADO",181,48
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Land Rover","Range Rover Sport","Camiones ligeros","SUV's","IMPORTADO",181,14
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Lincoln","AVIATOR","Camiones ligeros","SUV's","IMPORTADO",66,11
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Lincoln","Aviator Grand Touring","Camiones ligeros","SUV's","IMPORTADO",66,6
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Lincoln","Corsair","Camiones ligeros","SUV's","IMPORTADO",40,29
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Lincoln","NAUTILUS","Automóviles","De Lujo","IMPORTADO",66,34
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Lincoln","Navigator","Camiones ligeros","Minivans","IMPORTADO",66,40
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Mazda","CX-3","Camiones ligeros","SUV's","IMPORTADO",126,209
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Mazda","CX-30","Camiones ligeros","SUV's","NACIONAL",1,1382
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Mazda","CX-5","Camiones ligeros","SUV's","IMPORTADO",126,122
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2021,"10","Mazda","Cx-7","Camiones ligeros","SUV's","IMPORTADO",126,0
